modelName,param,storyName,clipts,clipis,accss
StoryAdapter,TopK+id10,coc_kien_troi,"[0.2474365234375, 0.26953125, 0.31201171875, 0.28076171875, 0.32177734375, 0.332275390625, 0.304931640625, 0.322265625, 0.322021484375, 0.308349609375, 0.270751953125, 0.3095703125, 0.293212890625, 0.2978515625, 0.336669921875, 0.37060546875, 0.2900390625, 0.260009765625, 0.306884765625, 0.2293701171875, 0.298583984375, 0.306884765625, 0.278076171875]","[0.74169921875, 0.6416015625, 0.74609375, 0.74609375, 0.857421875, 0.857421875, 0.857421875, 0.80029296875, 0.705078125, 0.80517578125, 0.666015625, 0.71435546875, 0.716796875, 0.7998046875, 0.74609375, 0.6591796875, 0.7763671875, 0.67529296875, 0.689453125, 0.65380859375, 0.849609375, 0.75390625, 0.8154296875, 0.708984375, 0.8056640625, 0.66357421875, 0.828125, 0.56640625, 0.73486328125, 0.828125, 0.888671875, 0.90966796875]","{'sun': 0, 'earth': 0, 'soil': 0, 'withered tree': 0, 'birds': 0, 'toad': 0.6612955729166666, 'crab': 0.601318359375, 'bear': 0.603759765625, 'tiger': 0.765380859375, 'fox': 0.7373046875, 'bees': 0.5350341796875, 'giant drum': 0.63037109375, 'water jar': 0, 'jade emperor': 0.585693359375, 'rooster': 0.7236328125, 'dog': 0, 'thunder god': 0.6466471354166666, 'rain': 0}"
StoryAdapter,TopK+id10,con_rong_chau_tien,"[0.294677734375, 0.277099609375, 0.284423828125, 0.3125, 0.30419921875, 0.2841796875, 0.28564453125, 0.286376953125, 0.318115234375, 0.288818359375, 0.29833984375, 0.30322265625, 0.295654296875, 0.239013671875, 0.270263671875, 0.26806640625, 0.350341796875, 0.302734375, 0.297607421875, 0.313232421875]","[0.90380859375, 0.9140625, 0.70458984375, 0.87890625, 0.59423828125, 0.7431640625, 0.8896484375, 0.79736328125, 0.9140625, 0.87890625, 0.8935546875, 0.6259765625, 0.58154296875, 0.73046875, 0.904296875, 0.76171875, 0.67919921875, 0.81982421875, 0.62255859375, 0.640625]","{'dragon lineage lord': 0.67958984375, 'monsters': 0, 'villagers': 0, 'mountain fairy': 0.64453125, 'glowing sac': 0, 'baby boys': 0, 'sons': 0.4130859375, 'brothers': 0, 'legendary vietnamese king': 0.4599609375, 'officials': 0, 'bronze drums': 0, 'dragon and fairy': 0}"
StoryAdapter,TopK+id10,da_trang,"[0.326416015625, 0.319580078125, 0.27685546875, 0.3056640625, 0.277099609375, 0.3291015625, 0.2744140625, 0.280517578125, 0.310302734375, 0.25341796875, 0.240234375, 0.2462158203125, 0.2283935546875, 0.298583984375, 0.30126953125, 0.316162109375, 0.287841796875, 0.281005859375, 0.290771484375, 0.3095703125, 0.2181396484375, 0.337158203125, 0.25927734375, 0.290283203125, 0.324462890625, 0.287109375, 0.2939453125, 0.2486572265625, 0.251708984375, 0.302001953125, 0.28271484375]","[0.8798828125, 0.78662109375, 0.7841796875, 0.76220703125, 0.787109375, 0.7841796875, 0.78662109375, 0.80615234375, 0.77197265625, 0.82763671875, 0.828125, 0.83544921875, 0.8046875, 0.73681640625, 0.73681640625, 0.69140625, 0.6962890625, 0.78955078125, 0.9013671875, 0.84716796875, 0.8408203125, 0.80615234375, 0.7578125, 0.7958984375, 0.7734375, 0.8291015625, 0.75439453125, 0.8046875, 0.794921875, 0.76220703125, 0.7900390625]","{'old man': 0.6339599609375, 'male cobra': 0, 'female cobra': 0, 'large cobra': 0, 'snake': 0, 'glowing pearl': 0, 'green pearl': 0, 'crows': 0, 'floating corpse': 0, 'soldiers': 0, 'sparrows': 0, 'mandarin': 0, ""friend's house"": 0, 'friend': 0, 'geese': 0.712158203125, 'white gander': 0.73681640625, 'blue pearl': 0.62890625, 'river': 0, 'dragon palace': 0, 'dragon king': 0, 'empty house': 0, 'letter': 0, 'sand': 0, 'small crab': 0}"
StoryAdapter,TopK+id10,ho_guom,"[0.2568359375, 0.2308349609375, 0.26904296875, 0.303955078125, 0.2340087890625, 0.307861328125, 0.29443359375, 0.277099609375, 0.2398681640625, 0.26123046875, 0.327392578125, 0.263916015625, 0.301025390625, 0.27587890625, 0.27685546875, 0.340576171875, 0.3291015625, 0.342529296875, 0.298583984375, 0.30712890625, 0.31005859375]","[0.90869140625, 0.72314453125, 0.76904296875, 0.69140625, 0.60791015625, 0.75048828125, 0.77978515625, 0.6865234375, 0.78662109375, 0.7900390625, 0.60302734375, 0.79345703125, 0.87060546875, 0.7041015625, 0.90283203125, 0.78125, 0.5771484375, 0.89990234375, 0.5302734375, 0.71044921875, 0.80908203125, 0.849609375]","{'ming invaders': 0, 'villagers': 0.46142578125, 'dragon lord': 0, 'peasants': 0, 'loyal soldier': 0.81591796875, 'rusty sword blade': 0, 'lam son rebel army': 0.69921875, 'rebel leader': 0.6204427083333334, 'glowing sword': 0, 'jeweled hilt': 0, 'soldiers': 0, 'legendary vietnamese king': 0.60205078125, 'golden turtle': 0.71923828125, 'magic sword': 0}"
StoryAdapter,TopK+id10,mai_an_tiem,"[0.255859375, 0.336181640625, 0.344482421875, 0.270263671875, 0.33349609375, 0.27880859375, 0.28955078125, 0.330078125, 0.2135009765625, 0.325927734375, 0.336181640625, 0.255126953125, 0.3291015625, 0.37158203125, 0.318359375, 0.361328125, 0.338134765625, 0.316650390625, 0.353515625, 0.364990234375, 0.28466796875, 0.33447265625, 0.280029296875, 0.302490234375, 0.251953125]","[0.7431640625, 0.77392578125, 0.791015625, 0.77685546875, 0.673828125, 0.728515625, 0.76904296875, 0.84375, 0.6005859375, 0.6005859375, 0.62646484375, 0.6865234375, 0.6865234375, 0.72509765625, 0.72509765625, 0.5966796875, 0.693359375, 0.693359375, 0.693359375, 0.65234375, 0.65234375, 0.65478515625, 0.93701171875, 0.6298828125, 0.6904296875, 0.6904296875, 0.6904296875, 0.64990234375, 0.7998046875, 0.70849609375, 0.62841796875, 0.541015625, 0.5205078125, 0.63916015625, 0.8154296875, 0.7607421875]","{'young man': 0.5414595170454546, 'wife': 0.71142578125, 'son': 0.6826171875, 'officials': 0.556640625, 'legendary vietnamese king': 0.5400041852678571, 'guards': 0.4248046875, 'elderly mandarin': 0, 'old official': 0, 'guard': 0, 'birds': 0, 'green vines': 0, 'watermelons': 0.7763671875, 'fishermen': 0.5625, 'traders': 0, 'people': 0, 'servant': 0.69482421875, 'temple': 0}"
StoryAdapter,TopK+id10,son_tinh_thuy_tinh,"[0.314453125, 0.2440185546875, 0.271728515625, 0.290283203125, 0.2626953125, 0.255615234375, 0.25830078125, 0.2264404296875, 0.2744140625, 0.3056640625, 0.2366943359375, 0.2218017578125, 0.234375, 0.2288818359375, 0.2496337890625, 0.263427734375, 0.2427978515625, 0.2076416015625]","[0.66552734375, 0.626953125, 0.62109375, 0.64404296875, 0.64404296875, 0.5390625, 0.5390625, 0.64306640625, 0.64306640625, 0.55859375, 0.63330078125, 0.498291015625, 0.52587890625, 0.83935546875, 0.3671875, 0.7958984375, 0.56103515625, 0.7529296875, 0.423095703125]","{'beautiful princess': 0.658203125, 'legendary vietnamese king': 0.6558837890625, 'treasures': 0, 'royal nobels': 0, 'moutain lord': 0.6463623046875, 'water lord': 0.78662109375, 'mythical offerings': 0, 'bamboo scroll': 0, 'monsters': 0, 'villagers': 0, 'bronze drum spirit': 0, 'landscape': 0}"
StoryAdapter,TopK+id10,so_dua,"[0.271240234375, 0.2381591796875, 0.25732421875, 0.246337890625, 0.24169921875, 0.3291015625, 0.236328125, 0.2529296875, 0.308837890625, 0.322509765625, 0.316162109375, 0.3134765625, 0.2474365234375, 0.26025390625]","[0.75537109375, 0.74072265625, 0.697265625, 0.796875, 0.796875, 0.771484375, 0.771484375, 0.623046875, 0.67333984375, 0.67333984375, 0.77734375, 0.72998046875, 0.55712890625, 0.55712890625, 0.60595703125, 0.697265625, 0.74609375, 0.74609375, 0.7236328125, 0.7236328125]","{'elderly woman': 0, 'widow': 0, 'round baby': 0, 'strange coconut boy': 0.75, 'landlord': 0.6962890625, 'mother': 0.6806640625, 'youngest daughter': 0.7169189453125, 'sisters': 0.373779296875, 'young man': 0, 'rooster': 0}"
StoryAdapter,TopK+id10,tam_cam,"[0.2685546875, 0.26611328125, 0.260009765625, 0.263916015625, 0.262939453125, 0.254150390625, 0.25927734375, 0.252197265625, 0.3388671875, 0.2244873046875, 0.257568359375, 0.2529296875, 0.327880859375, 0.278076171875, 0.30615234375, 0.26513671875, 0.293212890625, 0.25830078125, 0.315185546875, 0.261962890625, 0.26953125, 0.31298828125, 0.31884765625, 0.240478515625, 0.258544921875, 0.216796875, 0.29541015625, 0.27587890625, 0.28125, 0.31494140625, 0.2210693359375, 0.2318115234375, 0.202880859375, 0.288818359375]","[0.86572265625, 0.86572265625, 0.86572265625, 0.86767578125, 0.86767578125, 0.8134765625, 0.86669921875, 0.779296875, 0.779296875, 0.85498046875, 0.85791015625, 0.85791015625, 0.8408203125, 0.86474609375, 0.88427734375, 0.78515625, 0.7978515625, 0.8857421875, 0.8857421875, 0.912109375, 0.84814453125, 0.8203125, 0.7783203125, 0.71923828125, 0.708984375, 0.708984375, 0.86279296875, 0.86279296875, 0.86279296875, 0.751953125, 0.70947265625, 0.751953125, 0.751953125, 0.833984375, 0.833984375, 0.72607421875, 0.72607421875, 0.72607421875, 0.69384765625, 0.79833984375, 0.69775390625, 0.8203125, 0.7431640625, 0.89794921875, 0.73974609375, 0.7275390625, 0.693359375, 0.7587890625, 0.748046875, 0.77685546875, 0.677734375, 0.71142578125, 0.646484375, 0.7763671875, 0.6865234375, 0.7578125, 0.7578125, 0.79150390625, 0.79150390625, 0.72216796875]","{'kind village girl': 0.701025390625, 'jealous stepsister': 0, 'stepmother': 0.69793701171875, 'kind old sage': 0.816650390625, 'goby fish': 0.55322265625, 'rooster': 0, 'sparrows': 0, 'white horse': 0, 'elephants': 0, 'king': 0.5573381696428571, 'women': 0, 'oriole bird': 0.70654296875, 'trees': 0, 'loom': 0, 'magic persimmon': 0.59814453125, 'old woman': 0.72607421875, 'soldiers': 0, 'crow': 0}"
StoryAdapter,TopK+id10,thach_sanh,"[0.334228515625, 0.248779296875, 0.302978515625, 0.339599609375, 0.33203125, 0.3623046875, 0.314453125, 0.256103515625, 0.2763671875, 0.296142578125, 0.27880859375, 0.318115234375, 0.309326171875, 0.29248046875, 0.28125, 0.268798828125, 0.328125, 0.2744140625, 0.29296875, 0.311279296875, 0.296142578125]","[0.81298828125, 0.8916015625, 0.87548828125, 0.82861328125, 0.86328125, 0.765625, 0.83935546875, 0.79248046875, 0.6669921875, 0.72412109375, 0.71142578125, 0.76611328125, 0.87744140625, 0.9091796875, 0.8291015625, 0.70166015625, 0.81005859375, 0.71337890625, 0.7470703125, 0.830078125, 0.72314453125, 0.6650390625]","{'elderly couple': 0, 'prince': 0, 'courageous woodcutter': 0.6615234375, 'celestial being': 0, 'cunning man': 0.7029296875, 'villagers': 0, 'mother': 0, 'ogre monster': 0, 'python monster': 0, 'king': 0.560546875, 'eagle': 0, 'princess': 0.77490234375, 'sea king': 0, 'spirits': 0, 'armies': 0}"
StoryAdapter,TopK+id10,thanh_giong,"[0.2353515625, 0.224853515625, 0.215087890625, 0.2156982421875, 0.239990234375, 0.2213134765625, 0.314453125, 0.2474365234375, 0.257080078125, 0.209228515625, 0.2291259765625, 0.312744140625, 0.265380859375, 0.2890625, 0.22998046875, 0.2442626953125, 0.3193359375, 0.227294921875]","[0.75146484375, 0.7607421875, 0.77685546875, 0.6572265625, 0.78466796875, 0.80810546875, 0.697265625, 0.7939453125, 0.7822265625, 0.7431640625, 0.76708984375, 0.87109375, 0.80126953125, 0.59521484375, 0.6953125, 0.52001953125, 0.7578125, 0.7744140625, 0.6376953125, 0.5576171875]","{'woman': 0.6829427083333334, 'miracle boy': 0.593896484375, 'invaders': 0, 'an king': 0, 'messenger': 0.73291015625, 'blacksmiths': 0, 'villagers': 0.6435546875, 'iron horse': 0.552734375, 'soldiers': 0, 'landscape': 0}"
StoryAdapter,TopK+id10,trai_sau_rieng,"[0.3154296875, 0.32861328125, 0.298583984375, 0.273193359375, 0.308349609375, 0.3037109375, 0.287353515625, 0.26708984375, 0.365478515625, 0.368408203125, 0.365478515625, 0.310791015625, 0.314453125, 0.291259765625, 0.35693359375, 0.329833984375, 0.4033203125, 0.3359375, 0.373046875, 0.287353515625, 0.354736328125, 0.314453125, 0.3369140625]","[0.923828125, 0.81494140625, 0.7080078125, 0.8798828125, 0.65771484375, 0.849609375, 0.837890625]","{'scholar-warrior': 0, 'man': 0, 'villagers': 0, 'boat': 0, 'mother': 0, 'scholar': 0.615478515625, 'young woman': 0, 'couple': 0, 'durian tree': 0.66064453125, 'wife': 0.6376953125, 'husband': 0, 'spirit of wife': 0, 'fruit': 0, 'old man': 0.63232421875, 'guests': 0, 'tear': 0}"
StoryAdapter,TopK+id10,trau_cau,"[0.267333984375, 0.28076171875, 0.25048828125, 0.244873046875, 0.2421875, 0.188232421875, 0.2318115234375, 0.2403564453125, 0.2666015625, 0.2313232421875, 0.260498046875, 0.2318115234375, 0.224853515625, 0.2423095703125, 0.26611328125, 0.346923828125, 0.230712890625, 0.354248046875]","[0.8369140625, 0.8369140625, 0.7978515625, 0.755859375, 0.7265625, 0.66650390625, 0.76904296875, 0.76904296875, 0.77392578125, 0.77392578125, 0.68603515625, 0.7177734375, 0.56787109375, 0.77978515625]","{'older brother': 0.5134765625, 'younger brother': 0.686328125, 'wife': 0.684814453125, 'younger brother (stone)': 0, 'older brother (tree)': 0, 'wife (vine)': 0, 'villagers': 0, 'ancient king': 0.618408203125, 'red juice': 0, 'betel': 0, 'areca': 0}"
StoryAdapter,TopK+id2,ba_luoi_riu,"[0.3740234375, 0.318359375, 0.333740234375, 0.2861328125, 0.3701171875, 0.33447265625, 0.333251953125, 0.312255859375, 0.3330078125, 0.3154296875, 0.331787109375, 0.330322265625, 0.314208984375]","[0.84619140625, 0.76611328125, 0.88623046875, 0.833984375, 0.8701171875, 0.8828125, 0.8798828125, 0.791015625, 0.8564453125, 0.78173828125, 0.72802734375, 0.84375, 0.81884765625]","{'woodcutter': 0.6005859375, 'old man (buddha)': 0.7089146205357143}"
StoryAdapter,TopK+id2,cau_be_thong_minh,"[0.296630859375, 0.228271484375, 0.265625, 0.33154296875, 0.29736328125, 0.255126953125, 0.283447265625, 0.328369140625, 0.299560546875, 0.250244140625, 0.2403564453125, 0.287109375, 0.285888671875, 0.34912109375]","[0.77587890625, 0.70654296875, 0.6435546875, 0.54052734375, 0.671875, 0.6337890625, 0.732421875, 0.83056640625, 0.72119140625, 0.67529296875]","{'mandarin': 0, 'small boy': 0.66357421875, 'king': 0.727294921875, 'villagers': 0, 'father': 0, 'soldiers': 0, 'mandarins': 0, 'ant': 0}"
StoryAdapter,TopK+id2,cau_be_tich_chu,"[0.298828125, 0.29296875, 0.31591796875, 0.3193359375, 0.350830078125, 0.373046875, 0.31591796875, 0.329345703125, 0.282470703125, 0.387451171875, 0.31201171875, 0.315185546875]","[0.81787109375, 0.83349609375, 0.751953125, 0.89404296875, 0.86328125, 0.84375, 0.86181640625, 0.74609375, 0.76513671875]","{'grandmother': 0.69580078125, 'grandmother (bird)': 0.654296875, 'boy': 0.6905924479166666, 'fairy': 0}"
StoryAdapter,TopK+id2,cay_huyet_du,"[0.30615234375, 0.2359619140625, 0.20703125, 0.254638671875, 0.219482421875, 0.264404296875, 0.2666015625, 0.2578125, 0.252685546875, 0.28662109375, 0.270751953125]","[0.95751953125, 0.8095703125, 0.86279296875, 0.7255859375, 0.83203125, 0.82080078125, 0.7568359375]","{'butcher': 0.6795247395833334, 'monk': 0.79638671875, 'woman': 0, 'knife': 0}"
StoryAdapter,TopK+id2,cay_khe,"[0.30322265625, 0.255615234375, 0.27783203125, 0.234130859375, 0.308837890625, 0.27099609375, 0.2034912109375, 0.26806640625, 0.286865234375, 0.27734375, 0.345458984375, 0.30615234375, 0.28125, 0.31103515625, 0.312744140625, 0.378173828125, 0.287353515625]","[0.841796875, 0.77880859375, 0.85498046875, 0.888671875, 0.763671875, 0.7763671875, 0.68798828125, 0.84326171875, 0.65234375, 0.6123046875, 0.685546875, 0.7744140625]","{'older brother': 0.6915283203125, 'younger brother': 0.64404296875, 'starfruit tree': 0, 'giant bird': 0.7802734375, 'wife': 0.56787109375, 'wife (older)': 0}"
StoryAdapter,TopK+id2,cay_tre_tram_dot,"[0.252197265625, 0.267578125, 0.264892578125, 0.281005859375, 0.271728515625, 0.284423828125, 0.288330078125, 0.256591796875, 0.2437744140625, 0.271240234375, 0.274169921875, 0.26806640625, 0.259033203125, 0.28369140625, 0.2587890625, 0.2474365234375, 0.252685546875, 0.2457275390625, 0.295654296875, 0.288330078125]","[0.53759765625, 0.72802734375, 0.58544921875, 0.79541015625, 0.77978515625, 0.77978515625, 0.61328125, 0.59423828125, 0.7138671875, 0.76806640625, 0.61669921875, 0.548828125, 0.59521484375, 0.5791015625, 0.5888671875, 0.59423828125, 0.67578125, 0.6435546875, 0.6162109375, 0.6162109375, 0.607421875]","{'landowner': 0.699462890625, 'farmer': 0.6194411057692307, 'but': 0.7041015625, 'groom': 0, 'guests': 0, 'daughter': 0}"
StoryAdapter,TopK+id2,chim_da_da,"[0.3369140625, 0.302490234375, 0.2423095703125, 0.32177734375, 0.2301025390625, 0.28857421875, 0.31787109375, 0.302978515625, 0.3388671875, 0.33837890625, 0.358642578125, 0.350341796875, 0.327880859375, 0.2890625, 0.25634765625, 0.326904296875, 0.340576171875, 0.318603515625, 0.3408203125, 0.259765625, 0.349609375, 0.294921875]","[0.74853515625, 0.75341796875, 0.71240234375, 0.8359375, 0.70751953125, 0.8310546875, 0.71044921875, 0.71728515625, 0.74658203125, 0.70361328125, 0.736328125, 0.7080078125, 0.70703125, 0.669921875, 0.6943359375, 0.69580078125, 0.6181640625]","{'boy': 0.728515625, 'mother': 0.6901041666666666, 'stepfather': 0.5569254557291666, 'villagers': 0, 'woodcutters': 0}"
StoryAdapter,TopK+id2,chim_hit_co,"[0.25390625, 0.2266845703125, 0.2432861328125, 0.294677734375, 0.22119140625, 0.330078125, 0.295654296875, 0.29638671875, 0.28564453125, 0.24755859375, 0.27197265625, 0.307373046875, 0.30078125, 0.1785888671875, 0.277587890625]","[0.91943359375, 0.91943359375, 0.76513671875, 0.76513671875, 0.72265625, 0.7529296875, 0.68505859375, 0.7294921875, 0.73828125, 0.77685546875, 0.76904296875, 0.64697265625, 0.68359375, 0.70654296875]","{'aunt': 0.6044921875, 'nephew': 0.600341796875, 'crowd': 0, 'bird': 0}"
StoryAdapter,TopK+id2,chim_nam_trau_sau_cot_va_chim_bat_co_troi_cot,"[0.352783203125, 0.294921875, 0.317138671875, 0.332275390625, 0.27490234375, 0.336181640625, 0.351806640625, 0.323486328125, 0.376953125, 0.383056640625, 0.3330078125, 0.338623046875, 0.273193359375, 0.255126953125]","[0.8486328125, 0.75244140625, 0.70556640625, 0.708984375, 0.6806640625, 0.7880859375, 0.69189453125, 0.740234375, 0.59912109375, 0.79931640625, 0.68798828125, 0.7275390625, 0.64404296875]","{'muscular vietnamese farmer': 0.75537109375, 'daughter': 0.6246337890625, 'muscular vietnamese farmer (bird)': 0, 'daughter (bird)': 0}"
StoryAdapter,TopK+id2,chim_quoc,"[0.30908203125, 0.27783203125, 0.217529296875, 0.2423095703125, 0.270751953125, 0.25927734375, 0.2421875, 0.280517578125, 0.267822265625, 0.2008056640625, 0.27783203125, 0.263427734375, 0.25634765625, 0.201416015625, 0.22314453125, 0.327392578125, 0.295654296875, 0.286376953125]","[0.73388671875, 0.779296875, 0.732421875, 0.732421875, 0.89501953125, 0.8076171875, 0.85205078125, 0.7734375, 0.7734375, 0.80712890625, 0.80712890625, 0.74951171875, 0.74951171875, 0.83837890625, 0.6484375, 0.744140625, 0.67919921875, 0.63232421875, 0.60205078125, 0.5244140625]","{'poor scholar teacher': 0.6429850260416666, 'poor scholar friend': 0.64599609375, 'arrogant wife': 0.541650390625, 'poor scholar friend (bird)': 0}"
StoryAdapter,TopK+id2,chim_tu_hu,"[0.2352294921875, 0.259521484375, 0.2646484375, 0.2421875, 0.282470703125, 0.251953125, 0.260009765625, 0.2186279296875, 0.267333984375, 0.270751953125, 0.258056640625, 0.274169921875, 0.2081298828125, 0.233154296875, 0.252685546875, 0.252685546875, 0.2269287109375, 0.23486328125, 0.283447265625, 0.2288818359375, 0.2071533203125, 0.22119140625, 0.218017578125, 0.28466796875, 0.244384765625, 0.265380859375]","[0.87060546875, 0.81005859375, 0.79296875, 0.82568359375, 0.83154296875, 0.62109375, 0.82861328125, 0.6103515625, 0.7734375, 0.80615234375, 0.80517578125, 0.763671875, 0.7744140625, 0.79638671875, 0.8544921875, 0.84814453125, 0.818359375, 0.83056640625, 0.7978515625, 0.896484375, 0.78125, 0.93701171875, 0.87451171875, 0.8583984375, 0.89892578125, 0.85546875, 0.69482421875, 0.7607421875]","{'impatient monk': 0.7463650173611112, 'calm monk': 0.72607421875, 'buddha': 0, 'birds': 0.67138671875, 'bird': 0.753662109375, 'lotus': 0, 'woman': 0.70263671875, 'compassionate buddhist goddess': 0, 'impatient monk (bird)': 0}"
StoryAdapter,TopK+id2,coc_kien_troi,"[0.2474365234375, 0.26953125, 0.31201171875, 0.287841796875, 0.3017578125, 0.352783203125, 0.342041015625, 0.3330078125, 0.319091796875, 0.31005859375, 0.297607421875, 0.31591796875, 0.28955078125, 0.28662109375, 0.30419921875, 0.351806640625, 0.276611328125, 0.26025390625, 0.311279296875, 0.2388916015625, 0.313232421875, 0.316162109375, 0.243896484375]","[0.7373046875, 0.62939453125, 0.72607421875, 0.72607421875, 0.892578125, 0.892578125, 0.892578125, 0.7880859375, 0.71826171875, 0.79052734375, 0.70849609375, 0.81982421875, 0.74658203125, 0.8056640625, 0.71337890625, 0.7001953125, 0.7509765625, 0.666015625, 0.68408203125, 0.783203125, 0.8916015625, 0.6669921875, 0.70068359375, 0.52392578125, 0.61767578125, 0.67041015625, 0.73779296875, 0.47314453125, 0.7724609375, 0.79052734375, 0.87548828125, 0.9189453125]","{'sun': 0, 'earth': 0, 'soil': 0, 'withered tree': 0, 'birds': 0, 'toad': 0.677978515625, 'crab': 0.594970703125, 'bear': 0.716064453125, 'tiger': 0.767333984375, 'fox': 0.737548828125, 'bees': 0.58837890625, 'giant drum': 0.77490234375, 'water jar': 0, 'jade emperor': 0.6473795572916666, 'rooster': 0.63818359375, 'dog': 0, 'thunder god': 0.6580403645833334, 'rain': 0}"
